,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,CurrentRatio,AssetTurnover,Momentum_1M,Momentum_12M,MACrossover,jlr,yylr,yysr,LTD2Equity_LR,Momentum_24M,PD,BZC,y
346,558,600575,2.5846,0.011432847,0.011432847,0.012827138,0.273575354,0.264639282,0.228192663,0.433003459,-95.1741,0.2231,6.919,5.1122,4.6081,3.416586036,1.196176154,0.021452145,0.506082725,0.212539873,-82.697,-94.1524,-42.7134,0.411655079,0.506082725,1.931309331,0.432428941,-1.0
347,560,600580,7.1436,0.033754124,0.033754124,0.066811802,0.059062209,0.016112471,0.300342369,0.594220254,19.8002,-43.8678,71.6873,9.3158,5.4301,1.130596353,0.564034108,0.085915493,0.471374046,-0.055704837,53.8464,-9.9712,35.3166,0.572732777,0.542,-0.451642667,0.554884454,-1.0
348,563,600585,10.6047,0.083466081,0.083466081,0.108416583,0.149765417,0.093223206,0.77133179,0.635816847,-54.4259,-48.7668,-23.8633,10.66,10.1423,1.284490592,0.53125923,0.041412911,-0.225543478,-0.118475026,7.5129,1.2392,-5.3718,0.162680549,-0.012702079,1.364776122,-1.487231491,1.0
349,565,600587,17.2231,0.036920119,0.036920119,0.011251382,-0.021299802,-0.089026085,0.32980259,0.785545406,-31.3092,-6.6519,15.4249,8.6755,6.7282,1.067971689,0.712602148,-0.017311334,0.159591446,-0.132530269,13.4104,-9.9584,18.8534,0.108783011,0.056104651,0.120016428,-0.407971261,-1.0
350,569,600597,16.7183,0.028111881,0.028111881,0.105758487,0.105920536,-0.016816583,0.257181512,1.179599255,32.0914,15.4687,-115.5995,9.2172,6.0172,1.068576287,1.331932329,0.059214904,-0.088201604,-0.114433366,57.2019,84.6679,-111.0874,0.686075044,-0.04784689,-0.470063896,-0.963167322,1.0
351,570,600600,20.8425,0.040392182,0.040392182,0.064509628,0.056204739,0.023269221,0.412381567,0.825994524,40.7935,38.9606,0.2079,10.4091,7.0165,1.218840645,0.987974183,0.049636421,-0.205361417,-0.13390125,-124.4004,-136.7984,-59.7533,0.156858709,-0.159919028,0.177886044,-2.377908321,1.0
352,571,600601,3.4284,0.009980854,0.009980854,0.055196228,0.057396672,-0.002180503,0.32809854,0.741161147,-43.0687,-50.4523,4.8201,3.0125,3.0778,0.853564528,0.795248484,-0.009615385,0.320512821,-0.16731012,374.3339,637.7905,55.8364,0.137876487,0.522167488,-0.137093966,0.322468533,1.0
353,572,600611,1.5264,0.0380991,0.0380991,0.084484251,0.084746898,0.048251471,0.581605978,0.183686383,36.7562,20.7398,-23.8562,5.972,5.917,1.280095442,0.163634492,0.088652482,0.282372598,-0.014256672,-44.9342,-19.7546,-3.6874,0.113057507,1.011795544,0.458752623,0.659845603,-1.0
354,573,600614,1.0056,0.002310818,0.002310818,-0.021391285,-0.026622607,-0.052048114,0.337935854,0.117522166,-191.9609,-157.783,-9.8921,1.0384,2.4503,1.38156171,0.185528692,0.113984674,-0.12556391,-0.46592827,-3074.6048,-3699.3218,-1.2596,0.123636248,0.031943212,0.016739915,2.260445324,-1.0
355,578,600635,1.8285,0.034623307,0.034623307,0.019944937,0.013777644,-0.023271939,0.375047773,0.261748982,-57.5847,-47.9045,-2.3932,7.9861,5.4465,0.712301204,0.311289793,0.027083333,0.155920281,-0.074828863,69.6833,24.3,12.8726,0.587635358,0.702936097,0.463767533,0.166241656,-1.0
356,579,600637,4.7786,0.046121897,0.046121897,0.014837202,0.019892511,0.010519515,0.37315578,0.214951261,-42.683,-21.1401,20.2094,11.6257,18.1833,3.316004094,0.35576769,0.101133391,0.000263992,-0.161417812,-57.6602,-73.1851,3.4045,0.060669228,0.184432635,-1.340984897,-1.035549805,-1.0
357,580,600639,1.515,0.023388861,0.023388861,-0.093084833,-0.013551263,-0.013946136,0.451310854,0.070643249,-10.1743,-21.7796,-16.9402,5.1824,4.8913,0.948338483,0.096058966,0.003585836,-0.058848256,0.002874124,-25.9782,-33.1555,-7.7762,0.544182596,0.858091286,1.053138286,0.951858247,1.0
358,581,600640,5.3933,0.004451574,0.004451574,0.009755097,-0.012802648,-0.01619808,0.208089658,0.283782929,-117.842,-132.6379,-23.9968,1.8162,1.5263,4.181683112,0.782782925,0.01,0.373704663,-0.07718135,-129.3932,-125.0316,-50.1694,0.001035229,0.058383234,-0.285564519,1.919794985,1.0
359,584,600645,1.5921,0.017029501,0.017029501,0.000641429,0.015449759,0.005351368,0.121889223,0.050095659,2941.4274,867.6286,18.6947,13.4122,10.1493,0.842115697,0.218362991,0.302805611,0.604788941,-0.144019828,161.7445,157.6158,22.8572,0.048476768,0.912058824,-0.601097715,1.075263258,-1.0
360,586,600649,1.569,0.084492702,0.084492702,0.07328081,0.086462953,0.045545872,0.471973709,0.093908088,-49.1623,-46.799,256.3029,17.8385,11.3522,2.019185478,0.106970654,0.421731123,2.203319502,0.268448968,179.5146,201.6813,482.9189,0.579497732,2.225626741,-0.55767119,0.692509127,-1.0
361,591,600660,5.317,0.062169614,0.062169614,0.071872953,0.069171103,-0.008449557,0.391224767,0.357114067,35.1824,18.0328,8.6403,15.8781,15.4116,1.768956066,0.537252723,0.084225553,0.251235585,-0.019341131,19.6263,20.7094,24.9437,0.080906818,0.496551724,1.154720283,-2.112666095,1.0
362,592,600663,3.0577,0.029728723,0.029728723,0.046282664,0.017958371,0.006878763,0.182096762,0.072180008,20.6001,18.7692,-22.7988,14.6186,6.8384,0.460694791,0.108883029,0.069995732,0.337066667,-0.005277376,38.8181,50.1914,-18.6005,0.745207499,1.802683063,2.032337103,0.239707117,-1.0
363,594,600673,2.0724,0.005322026,0.005322026,0.039532974,0.035595157,0.013358563,0.237283768,0.325906286,-153.654,-124.4447,-26.8098,2.7648,3.9312,0.751155887,0.468174654,0.08751334,-0.313342318,-0.095504452,-125.9651,-173.1846,-25.1874,0.456209884,-0.227445034,0.021215706,0.357115992,-1.0
364,596,600688,8.6075,0.059337179,0.059337179,0.092991814,0.092708196,0.080137696,0.358683525,1.709069288,246.2514,281.4604,-24.4208,16.3611,14.7761,1.054063467,3.317410132,0.009345794,0.496535797,-0.104500816,90.8108,69.8804,-0.8242,0.008064979,0.657289003,0.01166532,-0.285481375,1.0
365,597,600690,13.6686,0.09311712,0.09311712,0.08773193,0.077344234,0.038164862,0.356833127,1.961969481,-31.5934,-12.4088,2.53,18.9511,8.7032,1.379152063,1.101817679,0.0,-0.465517241,-0.38174782,15.7035,-0.6261,30.8651,0.166347948,-0.408820024,1.835963178,-1.362192864,1.0
366,599,600699,11.0139,0.017898763,0.017898763,0.025105789,0.0326741,-0.003912501,0.162789442,0.349212465,16.994,7.051,6.1717,10.5386,7.5812,1.253210495,0.665473203,0.0,0.601742696,-0.098479696,50.726,36.379,-2.5409,0.489997213,0.230314961,0.936367402,0.830851234,1.0
367,600,600703,1.9615,0.03500616,0.03500616,0.04789167,0.032114648,-0.024064398,0.318882496,0.098730673,-37.96,-43.9189,14.0798,10.6451,11.2355,4.821713545,0.225900271,-0.037272006,0.70745429,-0.045702496,-51.9305,-55.3384,-4.0751,0.178603608,0.632817754,0.829338171,-1.169345688,-1.0
368,601,600704,38.7007,0.065563196,0.065563196,0.133592566,-0.00849387,-0.031995553,0.667974506,2.200413854,-54.3606,-64.1705,-30.5042,7.3666,5.2237,1.131855113,0.52824583,-0.162547529,0.697495183,-0.15601412,-62.1158,-39.7912,29.6687,0.165542753,0.858649789,-0.081907992,0.49588933,-1.0
369,602,600705,0.814,0.060429329,0.060429329,0.330710956,0.356017691,0.333725586,0.357361161,0.11838491,46.5632,44.0607,9.9726,11.0557,3.7116,0.924646883,0.019939061,-0.026858214,-0.129122415,-0.156308631,24.8325,16.7658,13.5983,1.18867189,-0.17259692,0.340189605,0.372691601,-1.0
370,603,600717,14.0026,0.105681462,0.105681462,0.141425038,0.116160276,0.027651581,0.906579818,1.413008422,-24.5266,-21.5839,-58.0345,8.4688,7.2963,1.306900312,0.698086486,0.028284672,-0.342089901,-0.173330109,-35.3157,-35.0609,-11.388,0.498241817,0.115841584,-1.223895013,-1.472393017,1.0
371,604,600718,6.283,0.014252525,0.014252525,0.013369459,0.010056254,-0.014826504,0.282589602,0.40213634,411.5043,320.9434,1.3358,6.3587,4.1573,1.609166454,0.636765392,0.317352567,0.963946869,-0.033178398,279.244,43.6982,72.9403,0.182691948,1.068620919,0.290415976,1.177778988,-1.0
372,607,600736,2.7895,0.019992185,0.019992185,8.76402e-05,-0.016429578,-0.035190869,0.420251803,0.221422616,-132.0272,84.9087,-13.6783,3.8837,3.5025,1.74506902,0.16457896,0.349693252,0.906412478,-0.111705344,558.7713,-659.1152,179.5489,1.034993058,1.43902439,0.785117685,-0.135531238,1.0
373,609,600741,29.9556,0.140516094,0.140516094,0.118845418,0.152191073,0.085814318,0.552996086,1.905970458,9.2698,32.4428,48.6209,17.5425,10.9305,1.226333821,0.984499301,0.057053292,0.089147287,-0.095639783,15.4201,-14.6418,32.0332,0.251766549,0.368506494,-1.778837275,-1.615963036,1.0
374,610,600743,2.8196,0.073081743,0.073081743,-0.019757254,0.134971445,0.134659193,0.391145884,0.322489433,36.9074,40.5693,71.8455,16.6884,5.2545,2.025062267,0.237790412,-0.025862069,0.467532468,-0.010034153,217.1986,229.0708,316.9829,1.509501296,0.959537572,1.188684293,0.582018068,-1.0
375,612,600750,9.2115,0.033181869,0.033181869,0.046053401,0.046132207,0.040474398,0.212273003,0.254888649,24.336,30.0347,-8.5906,15.5889,15.5555,4.243360436,1.031791637,0.022602144,0.742716049,-0.018882022,72.5966,100.3273,26.1567,0.000483121,0.901400862,0.116551191,-0.53613732,1.0
376,613,600751,0.1367,0.009925874,0.009925874,-0.001604116,0.005345053,0.00515855,0.486268158,0.024884256,77.6793,39.4006,271.7899,2.0328,1.5874,23.00064252,0.031015533,0.00522466,-0.19295302,-0.100779907,122.477,229.7519,266.8195,0.000532855,0.095671982,0.697133883,2.489288644,1.0
377,614,600754,5.014,0.022533287,0.022533287,0.039491613,0.025845432,0.00269456,0.290982704,0.115376767,1.7591,15.1388,93.8448,7.6971,5.3755,0.773582525,0.149257183,0.028663059,1.043807248,0.180990997,-2.547,-16.2751,-10.7115,1.356402733,1.480425326,0.938754031,0.318169076,-1.0
378,615,600755,32.9353,0.064791857,0.064791857,0.213170625,-0.108825301,-0.127914153,0.535520945,4.372201807,621.1161,305.4272,55.488,8.1906,4.9569,1.186174784,1.40373712,0.112171838,-0.175221239,-0.143094925,1301.7516,1159.5977,27.5965,0.148427092,0.65248227,0.132724754,0.157482058,1.0
379,617,600759,0.7457,0.003563231,0.003563231,0.00491528,0.01748274,0.006710647,0.289792888,0.075815382,159.8369,-43.6556,-39.5399,1.2365,2.7615,0.658239412,0.118908355,0.0,-0.207070707,-0.275014315,806.6621,533.9869,-5.0398,0.872083792,-0.343645485,1.383237036,0.365918459,1.0
380,620,600770,0.5279,-0.012318473,-0.012318473,0.011273597,0.022258759,0.016246812,0.227994106,0.049954331,-640.7223,-523.7008,-25.6667,-7.42,-1.0939,1.227077746,0.102609346,0.238644068,1.109699769,-0.149286704,-4861.0607,-2375.9132,59.2048,0.073629162,0.75,0.126355274,1.78132303,-1.0
381,622,600776,3.0826,0.015802672,0.015802672,-0.001008496,0.007569704,-0.000258931,0.276060325,0.38352272,34.1835,-8.0502,15.1201,5.74,4.7768,4.197875679,1.041556277,0.000874891,0.407134071,-0.173940159,248.5503,258.1915,112.6593,0.005703193,0.120470127,-0.023559523,0.897970188,1.0
382,624,600783,0.2976,0.012443861,0.012443861,-0.007089977,-0.007774826,-0.008136844,0.189358336,0.011374294,469.7367,29.8514,-28.2311,6.5396,7.4864,4.489139763,0.041648158,-0.003824579,0.395855663,-0.021814637,-220.9909,1539.3591,15.3905,0.438018492,1.247986191,0.008219692,1.422878595,-1.0
383,628,600797,5.6452,0.015650659,0.015650659,0.002246931,0.010989173,0.008448315,0.138562768,0.332870073,225.6303,295.5306,9.8783,10.3711,8.216,1.334909476,1.084224791,0.078769692,0.975274725,0.010061541,690.1543,862.636,65.1903,0.025103527,0.81795196,-0.808261809,0.818501219,1.0
384,629,600801,10.1359,0.02371747,0.02371747,0.289459941,0.331388345,0.164053624,1.009882975,1.034113058,-98.399,-105.3645,-27.4351,1.0697,3.3124,0.697303147,0.595574223,0.080901857,-0.230406043,-0.168280948,-123.278,-88.1586,-1.2089,0.758845786,0.08811749,1.024321598,0.189098035,1.0
385,630,600803,5.0267,0.083465945,0.083465945,0.102916736,0.11020068,0.091601599,0.401782113,0.443932134,-9.1333,-6.307,-5.285,18.9219,12.0887,1.010755741,0.435613542,0.210687023,0.301066448,-0.129600604,28.228,19.1879,7.2248,0.586097226,0.12962963,-0.160695019,0.457147376,-1.0
386,632,600805,2.5897,0.016886668,0.016886668,0.018521464,0.009467868,0.006420986,0.851739908,0.331869663,-103.1591,-107.0029,-37.7933,2.0542,3.207,0.61673722,0.215788884,-0.073206442,0.120353982,-0.120175705,83.0153,91.5583,-10.1356,0.017429823,0.243614931,-1.369933108,-0.184175369,-1.0
387,633,600808,7.0648,-0.259644592,-0.259644592,0.298345854,0.312982343,0.171943161,0.938774258,2.053112304,-551.7676,-472.9804,-32.5263,-26.0313,-5.8206,0.678086153,0.871100347,-0.039634146,-0.21446384,-0.200639432,-62.8257,-49.9154,-7.9468,0.649201876,0.582914573,0.773237839,-0.537074032,1.0
388,634,600809,4.4605,0.031731933,0.031731933,0.025056773,0.020470499,0.010109731,0.259142178,0.240923142,550.4497,409.8578,16.1497,11.7658,11.9106,1.929923831,0.575861464,0.161543098,-0.158147663,-0.106966052,90.9249,123.9581,26.897,0.000433474,0.151823072,0.250389309,-0.79165949,1.0
389,638,600820,8.2142,0.047418618,0.047418618,0.046897147,0.107852481,0.058466199,0.524823756,0.700078142,20.6433,18.9242,14.3526,8.893,4.7805,1.103277692,0.410679673,0.006622517,0.288135593,-0.114330658,83.5322,55.1375,86.0896,0.977430642,0.758677686,-0.406441593,-0.205023884,1.0
390,639,600823,8.5747,0.141856573,0.141856573,0.021633225,0.040296887,0.003316075,0.945757156,0.564732805,10.9976,5.6572,1.6988,10.5111,6.5816,1.381957241,0.231227309,0.047089041,-0.168592794,-0.13186516,26975.7798,96185.5022,113.2469,0.658336119,0.220558882,0.054530285,-1.058095138,-1.0
391,643,600831,4.2589,0.015476734,0.015476734,0.082905193,0.081615091,-0.003598309,0.222906599,0.268366812,-40.187,-12.6541,-9.9044,6.987,3.9453,0.338490612,0.44350424,0.0625,0.731653888,-0.075077022,248.148,225.1914,19.6775,0.358351608,0.640041494,-0.303299433,0.867864511,1.0
392,644,600835,20.0169,0.141006883,0.141006883,0.067411102,0.080747907,0.061476528,0.408820332,2.725897801,-26.927,24.3199,-12.7122,22.5957,9.6396,1.32880161,0.685770165,0.058310056,0.615671642,-0.07323809,-64.3322,-82.3956,-7.7492,0.053315036,0.627819549,-1.269313293,-0.284276915,-1.0
393,645,600837,2.8964,0.099621425,0.099621425,0.092178101,0.402732529,0.400726814,0.637045478,8.2447244,63.209,75.6791,65.6393,14.7072,,#DIV/0!,0.057791317,0.039421813,-0.34247714,-0.164749528,574.8609,481.7516,134.8416,0.0,0.522617902,0.307968411,-0.942534678,1.0
394,647,600850,17.6918,0.029941877,0.029941877,0.04616867,0.028787982,0.027864918,0.15064849,0.579009677,44.9422,55.3709,13.709,18.4561,9.2053,1.536411435,1.192764197,-0.018434055,0.449214366,-0.086140605,79.5469,59.6349,83.7498,0.0,0.376599147,-0.113224189,0.588320442,-1.0
395,648,600851,0.906,0.013715383,0.013715383,-0.009314653,-0.006793024,-0.009474957,0.361458159,0.083991463,-99.2176,-81.8971,-14.1772,3.4416,2.8481,2.379265207,0.180919042,0.027972028,0.69159954,0.008297671,-18.4918,-95.2891,-22.27,0.175580689,0.8375,-0.301604367,0.157887481,1.0
396,649,600859,38.6812,0.05169816,0.05169816,0.050844683,0.049370487,0.030264279,0.577046913,1.899787568,10.6472,-61.1007,-7.4243,8.9576,5.6444,1.802213757,1.282852961,0.130398671,0.22723174,-0.073391423,-58.3123,18.3547,12.2203,0.336048953,0.484997272,-2.064035276,-1.049360374,-1.0
397,650,600863,2.3072,0.067729856,0.067729856,0.166476033,0.232442685,0.133458897,0.570635957,0.428256313,-594.7359,-306.526,-36.4072,6.8052,6.355,0.130515782,0.350636325,-0.074534161,-0.019736842,-0.132347281,-138.0051,-134.1501,-41.5976,1.301636815,0.470394737,-0.200338628,-1.25788765,-1.0
398,651,600864,2.2027,0.007043659,0.007043659,0.008543032,0.012669162,-0.002657331,0.219534329,0.068025732,-91.4966,-81.4463,-3.7184,2.7999,1.8501,1.037574208,0.193107571,0.0,-0.267340067,-0.239525508,260.8194,169.1475,335.5369,0.266496358,0.168635875,0.147314141,1.150325845,1.0
399,653,600869,11.8677,0.022223315,0.022223315,0.06803074,0.019998767,0.01171018,0.204781177,0.629198287,542.3165,1559.9573,0.5258,10.1545,6.037,1.078837514,0.892661391,-0.032421479,0.08276644,-0.420990157,105.5667,38.3578,7.6487,0.207930889,-0.087870105,1.074579075,0.948464265,1.0
400,654,600872,3.3039,0.022889188,0.022889188,0.032901865,0.030726982,0.016254486,0.209962735,0.208634629,-6.6253,7.9896,3.9065,9.8358,9.3079,3.216292961,0.581897547,-0.06006006,0.507707129,-0.181117877,22.2689,-7.9446,3.1556,0.396371362,0.377640845,-1.001360864,0.103082302,1.0
401,655,600873,3.6718,0.023346019,0.023346019,0.180462508,0.100876413,0.077253145,0.436644755,0.539426781,-95.4434,-80.7533,17.1988,5.1056,5.168,0.780103253,0.628126005,0.042189282,0.276536313,-0.128805595,-11.2699,-65.9078,14.0132,0.380015634,0.646846847,-1.068457516,0.510300117,-1.0
402,658,600879,4.7173,0.017176434,0.017176434,0.004193224,-0.003138664,-0.019252908,0.330095841,0.29432956,25.6397,8.4813,19.5805,4.8274,4.4021,1.668549064,0.458706249,0.00055991,0.145512821,-0.162668121,209.0275,211.3447,233.2894,0.097383311,0.115480649,-1.368380666,0.500888444,1.0
403,659,600880,1.3761,0.007046277,0.007046277,0.035706809,0.033503584,0.02972783,0.396065773,0.188625712,-192.8139,-163.7621,-43.1756,2.0798,1.5123,2.721377229,0.334152731,0.0,-0.302325581,-0.329375156,-264.4818,-299.8269,-2.9176,0.014906723,-0.411764706,0.343015964,0.972507506,1.0
404,660,600881,5.0024,-0.039367932,-0.039367932,0.194717723,-0.423524254,-0.437108209,0.869110418,1.227540326,-42.8604,-321.4034,-24.5599,-1.6484,1.4076,0.851731881,0.24179112,0.004160888,-0.030789826,-0.19968538,-879.658,-803.4864,-35.7984,0.430167529,0.537154989,-0.838086139,0.121556123,-1.0
405,661,600884,8.9018,0.038654192,0.038654192,-0.014718692,-0.013512272,-0.046769963,0.273806439,0.193399601,-104.2407,-100.7774,39.6396,13.8537,9.3797,1.533832659,0.358636195,0.137721079,1.365280289,0.05019305,-102.3759,-111.7057,2.4797,0.471597346,1.19955157,0.376033095,1.033336505,-1.0
406,662,600885,7.9385,0.039051425,0.039051425,0.044846397,0.042185134,0.003934936,0.172549108,0.258296899,7.4706,-3.7154,11.086,16.1907,16.2807,2.185659597,0.78268599,0.023980815,0.600107066,-0.061832742,-40.0856,-32.5942,-3.3626,0.022874274,0.371100917,-0.249013932,-0.609900715,1.0
407,664,600887,9.2235,0.047638054,0.047638054,0.09760609,0.081309701,0.043930124,0.204540365,0.658049468,67.6065,69.3971,17.7127,23.177,14.3085,1.087030383,1.426374819,0.113898305,-0.426126441,-0.177089055,1.7646,-12.1144,-7.9246,0.064201515,-0.371941896,0.340892515,-1.606582301,1.0
408,667,600895,1.7977,0.016986943,0.016986943,0.050928011,0.050247246,0.049508285,0.262228438,0.089839814,-57.9799,-49.688,-24.9692,6.369,5.3816,1.317694479,0.150244624,0.101643103,1.164414414,-0.004310028,95.6141,84.4161,182.197,0.533576202,2.486094317,0.044790886,0.462864607,-1.0
409,668,600900,1.6505,0.039195065,0.039195065,0.060278188,0.072638943,0.071073037,0.310707453,0.084561862,-13.0976,-14.8572,-7.963,12.6145,12.235,0.326818801,0.191790611,0.008178439,0.270852858,-0.001720028,-52.7868,-57.1208,-31.4914,0.350342173,0.749677419,-4.269335302,-2.694803763,1.0
410,671,600959,1.5496,0.021178083,0.021178083,0.057287377,0.052610081,0.013236217,0.300727153,0.130856921,-25.3689,0.0053,3.5088,6.4035,5.2472,1.131617425,0.249146835,-0.007242878,,-0.167374468,-56.1113,-66.0097,7.8203,0.033726461,,-1.241590581,0.025945003,-1.0
411,672,600967,2.3823,-0.004644233,-0.004644233,-0.030890885,-0.009089851,-0.016375942,0.231071058,0.219561368,151.5408,227.2018,7.263,-2.5062,-2.0744,2.469497437,0.603808891,-0.049276915,0.202574526,0.024049028,149.0142,130.7205,335.3598,0.0,0.092307692,0.176721305,0.159707059,-1.0
412,673,600970,19.5296,0.054043731,0.054043731,0.163541022,0.100984623,0.085933311,0.53640739,4.423690153,169.9436,162.3135,20.0656,10.3055,3.1143,1.162383835,0.748260148,-0.009121061,-0.108873975,-0.139970297,156.155,95.4497,68.4309,0.268412461,0.473489519,-1.321034159,0.120685216,-1.0
413,674,600971,5.1336,-0.228017522,-0.228017522,-0.038168051,-0.004545331,-0.095140285,0.918103557,0.694324835,-672.7088,-2250.5856,-39.1207,-24.9864,-8.9481,0.776203077,0.395727605,0.077054795,-0.279495991,-0.131956986,-36.1263,-46.1977,-57.8175,0.476599219,-0.101428571,0.663710436,0.235245425,1.0
414,675,600978,2.8715,0.034501688,0.034501688,0.059154306,0.044298118,0.023107766,0.386384986,0.261126819,4.3031,10.7465,40.2839,9.0034,8.3592,1.819462865,0.33462658,0.0,2.709302326,0.032257468,-53.6156,-60.8866,36.998,0.296201965,3.352826511,-1.055425372,0.546752601,-1.0
415,676,600993,3.8437,0.02440733,0.02440733,0.02115682,0.022748396,0.00840911,0.206430471,0.207909359,147.9037,62.8769,9.5904,12.5136,10.6563,3.458465953,0.68752037,0.079941148,0.085798817,-0.185491617,-11.4804,-25.1476,19.4038,0.009736391,0.117766497,-0.620543108,-0.203870243,1.0
416,677,600997,10.2676,-0.062838351,-0.062838351,0.139377591,0.122918114,0.047719825,0.774197106,1.110633408,-1210.0516,-110.0975,-35.1372,-6.3581,-0.5302,1.085606323,0.623253582,0.033333333,-0.223922114,-0.142477527,74.9227,88.6935,-14.8539,0.895034009,0.025735294,0.83336432,-0.221791281,1.0
417,678,600998,27.3523,0.019469812,0.019469812,0.012059021,-0.035604762,-0.063516458,0.25877207,1.417868659,23.7223,21.268,25.8038,7.4241,5.0781,1.295647252,1.38252235,0.101742552,0.084670725,-0.136100085,155.3029,209.9783,4.5599,0.184858091,0.101123596,-0.162444711,-0.482237899,1.0
418,680,601000,2.2522,0.082820696,0.082820696,0.069439768,0.082920828,0.039072842,0.665485014,0.33400618,10.5763,12.8782,28.2527,11.5405,10.9336,1.140618675,0.30424505,0.0,-0.104234528,-0.202490743,28.7341,20.1439,19.3538,0.165783525,0.50273224,0.020335682,-0.688775628,-1.0
419,681,601001,4.8143,-0.164067392,-0.164067392,-0.142347682,-0.008592614,-0.116820168,0.436881438,0.544195481,-700.8579,-256.3073,-25.2205,-36.9831,-5.096,1.395936319,0.30473677,0.010928962,-0.359861592,-0.194973408,-129.6721,-148.1115,-18.2086,1.937789762,-0.206008584,0.697226647,0.827371122,1.0
420,685,601009,5.7858,0.11256723,0.11256723,1.290832428,1.721229163,1.698614083,0.828865717,0.310262505,27.591,25.7952,39.5846,13.4558,,#DIV/0!,0.024191518,0.044247788,0.208191126,-0.021667042,12.9293,14.812,9.4204,0.0,1.070175439,0.157883402,-1.782017853,-1.0
421,687,601012,2.2032,0.018772523,0.018772523,0.013142346,-0.000261012,-0.035591483,0.203115943,0.148589293,191.8164,143.4262,155.6326,9.235,8.0695,1.702981666,0.382318008,-0.007272727,-0.345009597,-0.154434778,125.7061,113.3811,180.1946,0.137318141,-0.331210191,0.254545367,0.18777577,1.0
422,688,601016,0.7554,0.013614847,0.013614847,0.068995929,0.068003337,-0.049478135,0.320182573,0.057027408,-83.0755,-30.7232,-12.5283,3.2485,4.4536,1.237783025,0.075370024,-0.05734767,0.539512195,-0.203448636,2195.8471,247.8947,13.2259,1.190147847,,-0.384738118,0.38058295,-1.0
423,689,601018,1.2587,0.041449851,0.041449851,0.038269886,0.033842191,0.008262426,0.479741405,0.234680837,-13.0456,-20.9054,-9.1395,7.9399,7.9645,0.791964742,0.33676117,0.0,0.773913043,-0.052539913,-50.7175,-49.4035,-13.4084,0.110571558,1.582278481,-0.334947578,-1.058974909,-1.0
424,691,601088,10.4047,0.078604214,0.078604214,0.187205341,0.22415243,0.123207645,0.989276465,0.604336982,-80.2203,-96.1935,-27.1652,5.5138,6.8293,1.192625656,0.373572338,0.018367347,-0.262198127,-0.141657614,-94.3604,-70.4051,4.4889,0.322145565,-0.030440415,0.27900288,-1.692768154,1.0
425,693,601099,0.8019,0.03487636,0.03487636,-0.2460746,0.018177391,0.011353471,0.22751092,0.106383168,29.5067,45.4057,71.1565,15.3066,,#DIV/0!,0.083046769,0.079120879,-0.309423347,-0.148426122,382.5594,381.0019,2315.3177,0.0,0.066232356,0.276545039,-0.184214176,-1.0
426,695,601106,1.1031,-0.052557609,-0.052557609,-0.0124235,-0.053555741,-0.058266701,0.431671032,0.192485878,-977.4736,-212.5597,-39.4571,-12.0461,-2.9026,1.61549964,0.189455343,-0.045508982,0.428315412,-0.179168822,-44.8017,-58.0806,55.8328,0.404625516,1.393393393,0.697155367,0.25911024,-1.0
427,700,601139,4.0274,0.030927906,0.030927906,0.076310145,0.026602381,-0.047547667,0.34799476,0.483658878,11.2354,17.3684,-9.4748,9.254,6.5958,0.587767974,0.574413646,0.031746032,0.103030303,-0.091268899,57.2077,19.1081,15.0713,0.098230815,0.197368421,-1.338355113,-1.110956346,1.0
428,702,601166,7.23,0.166362112,0.166362112,2.689032511,3.937681163,3.918295789,1.0301904,0.452439254,-0.3543,1.9638,23.3376,16.0074,,#DIV/0!,0.025995682,0.090734824,0.034545455,-0.036247608,-32.4512,-35.916,4.7336,0.0,0.652468538,0.516665719,-2.829807104,1.0
429,703,601168,9.9996,0.006405462,0.006405462,0.144851276,0.224013598,0.147247184,0.678101659,1.492242859,52.4197,3577.6925,-10.0579,0.267,1.7654,0.960126881,0.834072267,0.051209104,-0.20021645,-0.146210286,573.7197,399.8199,-11.4626,0.462686277,0.135176651,0.805374559,0.342329084,1.0
430,706,601186,43.6811,0.109953274,0.109953274,0.414141485,0.209678209,-0.013477701,0.918015027,7.137893047,13.9848,15.4258,3.7008,11.3245,3.0769,1.188826209,0.852136487,-0.018208303,-0.116644823,-0.130595723,61.1858,61.9992,24.8633,0.746858977,1.567619048,-0.20198003,-0.916336831,-1.0
431,709,601216,1.2753,0.019207356,0.019207356,0.030499116,0.042369438,0.030208202,0.284767624,0.11206429,-13.9138,-5.4002,-2.6309,6.8804,7.8476,1.260048622,0.22958507,-0.032121724,0.096743295,-0.284082019,-44.6078,-47.2077,-3.4889,0.27021162,0.339181287,0.202264652,0.299506863,-1.0
432,710,601225,3.9014,-0.0422673,-0.0422673,-0.015981792,0.011303581,-0.032673718,0.560778818,0.533160414,-150.9411,-285.0295,-48.9804,-9.585,-0.9535,0.615587685,0.431219803,0.008298755,-0.269172932,-0.253735645,-8.4351,47.9358,-32.7672,0.714487132,-0.054474708,0.684293403,0.297686006,1.0
